"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"2-84965-A-23.wav","/m/0lyf6","","breathing","","ESC50/2-84965-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:48"
"2-95567-A-23.wav","/m/0lyf6","","breathing","","ESC50/2-95567-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:48"
"2-98392-A-23.wav","/m/0lyf6","","breathing","","ESC50/2-98392-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:48"
"3-103597-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-103597-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-103598-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-103598-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-103599-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-103599-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-103599-B-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-103599-B-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-107123-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-107123-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-108160-A-23.wav","/m/0lyf6","","breathing","","ESC50/3-108160-A-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-110536-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-110536-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-112557-A-23.wav","/m/0lyf6","","breathing","","ESC50/3-112557-A-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-112557-B-23.wav","/m/0lyf6","","breathing","","ESC50/3-112557-B-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-115382-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-115382-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-117504-A-16.wav","/m/0ngt1","","weather","","ESC50/3-117504-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-117504-B-16.wav","/m/0ngt1","","weather","","ESC50/3-117504-B-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-118487-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-118487-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119120-A-48.wav","/m/0g6b5","","fire","","ESC50/3-119120-A-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119120-B-48.wav","/m/0g6b5","","fire","","ESC50/3-119120-B-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119120-C-48.wav","/m/0g6b5","","fire","","ESC50/3-119120-C-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119120-D-48.wav","/m/0g6b5","","fire","","ESC50/3-119120-D-48.wav","ESC50","test","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119120-E-48.wav","/m/0g6b5","","fire","","ESC50/3-119120-E-48.wav","ESC50","test","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119455-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-119455-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-119459-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-119459-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-126113-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-126113-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-128160-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-128160-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-132747-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-132747-A-26.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-134699-A-16.wav","/m/0ngt1","","weather","","ESC50/3-134699-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-134699-B-16.wav","/m/0ngt1","","weather","","ESC50/3-134699-B-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-134699-C-16.wav","/m/0ngt1","","weather","","ESC50/3-134699-C-16.wav","ESC50","test","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-136608-A-16.wav","/m/0ngt1","","weather","","ESC50/3-136608-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-141240-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-141240-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-141240-B-44.wav","/m/07pb8fc","","engine","","ESC50/3-141240-B-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-144128-A-23.wav","/m/0lyf6","","breathing","","ESC50/3-144128-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-144128-B-23.wav","/m/0lyf6","","breathing","","ESC50/3-144128-B-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-145577-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-145577-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-146186-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-146186-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-146697-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-146697-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-151206-A-23.wav","/m/0lyf6","","breathing","","ESC50/3-151206-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-152912-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-152912-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-152997-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/3-152997-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-153057-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-153057-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-154758-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-154758-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-155130-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-155130-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-155234-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-155234-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-161010-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-161010-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-166125-A-23.wav","/m/0lyf6","","breathing","","ESC50/3-166125-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-166125-B-23.wav","/m/0lyf6","","breathing","","ESC50/3-166125-B-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-172881-A-48.wav","/m/0g6b5","","fire","","ESC50/3-172881-A-48.wav","ESC50","test","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-172922-A-48.wav","/m/0g6b5","","fire","","ESC50/3-172922-A-48.wav","ESC50","test","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-174840-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-174840-A-43.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:49"
"3-203371-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-203371-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-203373-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-203373-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-203374-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-203374-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-203375-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-203375-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-203377-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-203377-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-216280-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-216280-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-216281-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-216281-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-216284-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/3-216284-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-243726-A-43.wav","/m/0912c9","","car_horn","","ESC50/3-243726-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-246513-A-16.wav","/m/0ngt1","","weather","","ESC50/3-246513-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-246513-B-16.wav","/m/0ngt1","","weather","","ESC50/3-246513-B-16.wav","ESC50","test","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-249913-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-249913-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-251617-A-48.wav","/m/0g6b5","","fire","","ESC50/3-251617-A-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-259622-A-44.wav","/m/07pb8fc","","engine","","ESC50/3-259622-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-51376-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-51376-A-42.wav","ESC50","test","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-51731-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-51731-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-51731-B-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-51731-B-42.wav","ESC50","test","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-51909-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-51909-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-51909-B-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-51909-B-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-58772-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-58772-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-62878-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-62878-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-62878-B-42.wav","/m/07pp_mv","","alert_higth","","ESC50/3-62878-B-42.wav","ESC50","test","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-94342-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-94342-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-94343-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-94343-A-25.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"3-94344-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/3-94344-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-102871-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-102871-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-111671-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-111671-A-42.wav","ESC50","test","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-111671-B-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-111671-B-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-117627-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-117627-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-117630-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-117630-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119647-A-48.wav","/m/0g6b5","","fire","","ESC50/4-119647-A-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119647-B-48.wav","/m/0g6b5","","fire","","ESC50/4-119647-B-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119647-C-48.wav","/m/0g6b5","","fire","","ESC50/4-119647-C-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119647-D-48.wav","/m/0g6b5","","fire","","ESC50/4-119647-D-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119648-A-48.wav","/m/0g6b5","","fire","","ESC50/4-119648-A-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119648-B-48.wav","/m/0g6b5","","fire","","ESC50/4-119648-B-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119648-C-48.wav","/m/0g6b5","","fire","","ESC50/4-119648-C-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-119648-D-48.wav","/m/0g6b5","","fire","","ESC50/4-119648-D-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-121532-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-121532-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-132803-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-132803-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-132810-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-132810-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-132816-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-132816-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-133674-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-133674-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-144083-A-16.wav","/m/0ngt1","","weather","","ESC50/4-144083-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-144083-B-16.wav","/m/0ngt1","","weather","","ESC50/4-144083-B-16.wav","ESC50","test","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-144083-C-16.wav","/m/0ngt1","","weather","","ESC50/4-144083-C-16.wav","ESC50","test","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-144085-A-16.wav","/m/0ngt1","","weather","","ESC50/4-144085-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-155670-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-155670-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-163606-A-16.wav","/m/0ngt1","","weather","","ESC50/4-163606-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-163608-B-16.wav","/m/0ngt1","","weather","","ESC50/4-163608-B-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-163609-A-16.wav","/m/0ngt1","","weather","","ESC50/4-163609-A-16.wav","ESC50","test","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-163609-B-16.wav","/m/0ngt1","","weather","","ESC50/4-163609-B-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-164243-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-164243-A-26.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-167571-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-167571-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-171652-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-171652-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-171706-A-23.wav","/m/0lyf6","","breathing","","ESC50/4-171706-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-175845-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-175845-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-175846-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-175846-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-175855-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-175855-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-175856-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-175856-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-176631-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-176631-A-43.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-176638-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-176638-A-43.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-176914-A-23.wav","/m/0lyf6","","breathing","","ESC50/4-176914-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-178402-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-178402-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-181599-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/4-181599-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-186935-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-186935-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-186936-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-186936-A-44.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-186938-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-186938-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-186940-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-186940-A-44.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-186962-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-186962-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:50"
"4-191015-A-43.wav","/m/0912c9","","car_horn","","ESC50/4-191015-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-194979-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-194979-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-194981-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-194981-A-25.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-195451-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-195451-A-44.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-198025-A-23.wav","/m/0lyf6","","breathing","","ESC50/4-198025-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-198962-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-198962-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-198962-B-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-198962-B-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-201988-A-44.wav","/m/07pb8fc","","engine","","ESC50/4-201988-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204115-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204115-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204119-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204119-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204121-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204121-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204123-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204123-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204777-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204777-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204777-B-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204777-B-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-204777-C-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-204777-C-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-205526-A-23.wav","/m/0lyf6","","breathing","","ESC50/4-205526-A-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-205526-B-23.wav","/m/0lyf6","","breathing","","ESC50/4-205526-B-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-207116-A-23.wav","/m/0lyf6","","breathing","","ESC50/4-207116-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-210000-A-23.wav","/m/0lyf6","","breathing","","ESC50/4-210000-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-210000-B-23.wav","/m/0lyf6","","breathing","","ESC50/4-210000-B-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-212698-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/4-212698-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-218304-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-218304-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
