audio,label,labels,human_label,human_labels,path,dataset_source,split,env,emergency,file_exists,audio_format,duration,sample_rate,channels,bit_depth,bit_velocity,size,date_modification,alertable
177214.wav,/m/07qs1cx,"[""/m/07qs1cx""]",glass_metal,"[""glass_metal""]",zenodo/177214.wav,zenodo,train,interior,False,True,wav,2.429,44100,Mono,16.0,705600.0,209.27,2020-06-16 00:54:53,True
177226.wav,/m/01s0vc,"[""/m/01s0vc"", ""/t/dd00071""]",machine,"[""machine"", ""Domestic_sounds_and_home_sounds""]",zenodo/177226.wav,zenodo,train,interior,False,True,wav,22.531,44100,Mono,16.0,705600.0,1940.74,2020-06-16 00:54:49,False
177227.wav,/m/01s0vc,"[""/m/01s0vc"", ""/t/dd00071""]",machine,"[""machine"", ""Domestic_sounds_and_home_sounds""]",zenodo/177227.wav,zenodo,train,interior,False,True,wav,22.463,44100,Mono,16.0,705600.0,1934.88,2020-06-16 00:54:38,False
177229.wav,/m/05r5c,"[""/m/05r5c"", ""/m/05148p4"", ""/m/04szw"", ""/m/04rlf""]",keyboard_music,"[""keyboard_music"", ""Musical_instrument"", ""music""]",zenodo/177229.wav,zenodo,train,interior,False,True,wav,8.7,44100,Mono,16.0,705600.0,749.39,2020-06-16 00:55:04,False
177244.wav,/m/085jw,"[""/m/085jw"", ""/m/04szw"", ""/m/04rlf""]",guitar,"[""guitar"", ""Musical_instrument"", ""music""]",zenodo/177244.wav,zenodo,test,indefinida,False,True,wav,7.924,44100,Mono,16.0,705600.0,682.59,2020-06-16 00:51:11,False
177252.wav,/m/015lz1,"[""/m/015lz1"", ""/m/09l8g""]",singing,"[""singing"", ""voice""]",zenodo/177252.wav,zenodo,test,interior,False,True,wav,7.587,44100,Mono,16.0,705600.0,653.59,2020-06-16 00:51:08,False
177253.wav,/m/0ch8v,"[""/m/0ch8v"", ""/m/0jbk""]",animal,"[""animal""]",zenodo/177253.wav,zenodo,train,exterior,False,True,wav,14.292,44100,Mono,16.0,705600.0,1231.07,2020-06-16 00:54:54,False
177255.wav,/m/0fx80y,"[""/m/0fx80y"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/177255.wav,zenodo,train,indefinida,False,True,wav,1.481,44100,Mono,16.0,705600.0,127.68,2020-06-16 00:54:59,False
177256.wav,/m/0fx80y,"[""/m/0fx80y"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/177256.wav,zenodo,train,indefinida,False,True,wav,1.667,44100,Mono,16.0,705600.0,143.63,2020-06-16 00:54:44,False
177257.wav,/m/0fx80y,"[""/m/0fx80y"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/177257.wav,zenodo,train,indefinida,False,True,wav,1.772,44100,Mono,16.0,705600.0,152.74,2020-06-16 00:54:39,False
177258.wav,/m/0fx80y,"[""/m/0fx80y"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/177258.wav,zenodo,train,indefinida,False,True,wav,1.8,44100,Mono,16.0,705600.0,155.12,2020-06-16 00:55:19,False
177288.wav,/m/03v3yw,"[""/m/03v3yw"", ""/t/dd00071""]",glass_metal,"[""glass_metal"", ""Domestic_sounds_and_home_sounds""]",zenodo/177288.wav,zenodo,train,interior,False,True,wav,0.665,44100,Mono,16.0,705600.0,57.35,2020-06-16 00:55:32,True
1773.wav,/m/04szw,"[""/m/04szw"", ""/m/04rlf""]",musical_instrument,"[""Musical_instrument"", ""music""]",zenodo/1773.wav,zenodo,train,,,True,wav,4.015,44100,Mono,16.0,705600.0,345.9,2020-06-16 00:54:35,False
177315.wav,/m/09x0r,"[""/m/09x0r"", ""/m/09l8g""]",voice,"[""voice""]",zenodo/177315.wav,zenodo,train,interior,False,True,wav,6.995,44100,Mono,16.0,705600.0,602.57,2020-06-16 00:55:41,False
177361.wav,/m/02yds9,"[""/m/02yds9"", ""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]",cat,"[""cat"", ""animal""]",zenodo/177361.wav,zenodo,train,indefinida,False,True,wav,12.581,44100,Mono,16.0,705600.0,1083.69,2020-06-16 00:54:47,False
17737.wav,/m/028ght,"[""/m/028ght"", ""/m/03qtwd"", ""/m/053hz1"", ""/t/dd00012""]",laughter,"[""laughter"", ""Crowd"", ""Human_group_actions""]",zenodo/17737.wav,zenodo,test,indefinida,False,True,wav,13.394,44100,Mono,16.0,705600.0,1153.72,2020-06-16 00:50:35,False
17741.wav,/m/0j6m2,"[""/m/0j6m2"", ""/m/07swgks"", ""/m/07rrlb6"", ""/m/0838f"", ""/m/04k94""]",water,"[""water""]",zenodo/17741.wav,zenodo,test,interior,False,True,wav,15.446,44100,Mono,16.0,705600.0,1330.46,2020-06-16 00:50:45,False
17742.wav,/m/07pzfmf,"[""/m/07pzfmf"", ""/m/02_41""]",glass_metal,"[""glass_metal"", ""fire""]",zenodo/17742.wav,zenodo,test,interior,False,True,wav,9.409,44100,Mono,16.0,705600.0,810.52,2020-06-16 00:51:03,True
177426.wav,/m/01280g,"[""/m/01280g"", ""/m/0jbk""]",animal,"[""animal""]",zenodo/177426.wav,zenodo,test,exterior,False,True,wav,2.09,44100,Mono,16.0,705600.0,180.09,2020-06-16 00:51:04,False
177468.wav,/m/05zppz,"[""/m/05zppz"", ""/m/09l8g"", ""/m/09x0r""]",voice,"[""voice""]",zenodo/177468.wav,zenodo,train,interior,False,True,wav,4.184,44100,Mono,16.0,705600.0,360.44,2020-06-16 00:54:44,False
17747.wav,/m/03qjg,"[""/m/03qjg"", ""/m/0j6m2"", ""/m/0lyf6"", ""/m/04szw"", ""/m/04rlf"", ""/m/0838f"", ""/m/09hlz4""]",brass,"[""brass"", ""water"", ""breathing"", ""Musical_instrument"", ""music""]",zenodo/17747.wav,zenodo,test,indefinida,False,True,wav,25.841,44100,Mono,16.0,705600.0,2225.84,2020-06-16 00:50:53,False
177470.wav,/m/07qjznt,"[""/m/07qjznt""]",alert_low,"[""alert_low""]",zenodo/177470.wav,zenodo,train,indefinida,False,True,wav,10.325,44100,Mono,16.0,705600.0,889.39,2020-06-16 00:55:16,True
17748.wav,/m/02_41,"[""/m/02_41""]",fire,"[""fire""]",zenodo/17748.wav,zenodo,test,indefinida,True,True,wav,2.649,44100,Mono,16.0,705600.0,228.22,2020-06-16 00:50:38,True
177483.wav,/m/014zdl,"[""/m/014zdl""]",explosion,"[""explosion""]",zenodo/177483.wav,zenodo,train,indefinida,True,True,wav,0.964,44100,Mono,16.0,705600.0,83.12,2020-06-16 00:54:59,True
177494.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177494.wav,zenodo,train,,,True,wav,0.59,44100,Mono,16.0,705600.0,50.94,2020-06-16 00:54:42,False
177495.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177495.wav,zenodo,train,,,True,wav,0.468,44100,Mono,16.0,705600.0,40.36,2020-06-16 00:54:33,False
177496.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177496.wav,zenodo,train,,,True,wav,0.558,44100,Mono,16.0,705600.0,48.11,2020-06-16 00:55:41,False
177497.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177497.wav,zenodo,train,,,True,wav,0.59,44100,Mono,16.0,705600.0,50.94,2020-06-16 00:55:16,False
177498.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177498.wav,zenodo,train,,,True,wav,0.362,44100,Mono,16.0,705600.0,31.25,2020-06-16 00:54:32,False
177500.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177500.wav,zenodo,train,,,True,wav,0.403,44100,Mono,16.0,705600.0,34.78,2020-06-16 00:54:40,False
177501.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177501.wav,zenodo,train,,,True,wav,0.436,44100,Mono,16.0,705600.0,37.65,2020-06-16 00:54:40,False
177503.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177503.wav,zenodo,train,,,True,wav,0.369,44100,Mono,16.0,705600.0,31.85,2020-06-16 00:55:35,False
177504.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177504.wav,zenodo,train,,,True,wav,0.336,44100,Mono,16.0,705600.0,28.99,2020-06-16 00:54:41,False
177505.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177505.wav,zenodo,train,,,True,wav,0.472,44100,Mono,16.0,705600.0,40.75,2020-06-16 00:55:03,False
177506.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177506.wav,zenodo,train,,,True,wav,0.533,44100,Mono,16.0,705600.0,46.02,2020-06-16 00:54:50,False
177507.wav,/m/025_jnm,"[""/m/025_jnm"", ""/m/0k65p""]",finger_snapping,"[""Finger_snapping"", ""Hands""]",zenodo/177507.wav,zenodo,train,,,True,wav,0.46,44100,Mono,16.0,705600.0,39.71,2020-06-16 00:54:53,False
17751.wav,/m/0838f,"[""/m/0838f"", ""/m/07rrlb6"", ""/m/04k94""]",water,"[""water""]",zenodo/17751.wav,zenodo,test,interior,False,True,wav,7.458,44100,Mono,16.0,705600.0,642.48,2020-06-16 00:51:02,False
177537-7-0-0.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-0.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:16,True
177537-7-0-1.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-1.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:16,True
177537-7-0-10.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-10.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:16,True
177537-7-0-11.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-11.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-12.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-12.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-13.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-13.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-14.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-14.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-15.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-15.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-16.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-16.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-17.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-17.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-18.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-18.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-19.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-19.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-2.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-2.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-20.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-20.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-21.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-21.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-22.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-22.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-23.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-23.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-24.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-24.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:18,True
177537-7-0-25.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-25.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-26.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-26.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-27.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-27.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-28.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-28.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-29.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-29.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-3.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-3.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-30.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-30.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-31.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-31.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-4.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-4.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-5.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-5.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-6.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-6.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-7.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-7.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-8.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-8.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-0-9.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-0-9.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-1-0.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-0.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:20,True
177537-7-1-1.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-1.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-10.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-10.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-2.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-2.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-3.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-3.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-4.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-4.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-5.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-5.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-6.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-6.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-7.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-7.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-8.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-8.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-1-9.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-1-9.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-2-0.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-2-0.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177537-7-2-1.wav,/C/construction_noise_50668af0,,construction_noise,,UrbanSound8k//fold7\177537-7-2-1.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:50:22,True
177556.wav,/m/07qqyl4,"[""/m/07qqyl4"", ""/m/014zdl""]",boom,"[""Boom"", ""explosion""]",zenodo/177556.wav,zenodo,train,,,True,wav,18.0,44100,Mono,16.0,705600.0,1550.47,2020-06-16 00:54:39,False
17756.wav,/m/026fgl,"[""/m/026fgl"", ""/m/03m9d0z"", ""/m/0f8s22"", ""/m/0395lw""]",alert_low,"[""alert_low"", ""weather""]",zenodo/17756.wav,zenodo,test,indefinida,False,True,wav,27.0,44100,Mono,16.0,705600.0,2325.66,2020-06-16 00:50:53,True
177592-5-0-0.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-0.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:02,False
177592-5-0-1.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-1.wav,UrbanSound8k,test,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:02,False
177592-5-0-10.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-10.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-2.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-2.wav,UrbanSound8k,test,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-3.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-3.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-4.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-4.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-5.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-5.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-6.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-6.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-7.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-7.wav,UrbanSound8k,test,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-8.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-8.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177592-5-0-9.wav,/C/engine_idling_66720bd4,,engine_idling,,UrbanSound8k//fold2\177592-5-0-9.wav,UrbanSound8k,train,,,True,wav,4.0,48000,Mono,24.0,1152000.0,562.58,2020-02-04 18:43:04,False
177612.wav,/m/01yrx,"[""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]",cat,"[""cat"", ""animal""]",zenodo/177612.wav,zenodo,train,indefinida,False,True,wav,5.547,44100,Mono,16.0,705600.0,477.82,2020-06-16 00:54:52,False
177613.wav,/m/01yrx,"[""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]",cat,"[""cat"", ""animal""]",zenodo/177613.wav,zenodo,train,indefinida,False,True,wav,2.441,44100,Mono,16.0,705600.0,210.31,2020-06-16 00:54:49,False
177614.wav,/m/01yrx,"[""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]",cat,"[""cat"", ""animal""]",zenodo/177614.wav,zenodo,train,indefinida,False,True,wav,6.17,44100,Mono,16.0,705600.0,531.54,2020-06-16 00:54:48,False
177615.wav,/m/01yrx,"[""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]",cat,"[""cat"", ""animal""]",zenodo/177615.wav,zenodo,train,indefinida,False,True,wav,9.0,44100,Mono,16.0,705600.0,775.27,2020-06-16 00:54:37,False
177619.wav,/t/dd00003,"[""/t/dd00003"", ""/m/015lz1"", ""/m/09l8g""]",singing,"[""singing"", ""voice""]",zenodo/177619.wav,zenodo,test,interior,False,True,wav,15.935,44100,Mono,16.0,705600.0,1372.58,2020-06-16 00:51:04,False
177620-3-0-20.wav,/m/05tny_,,dog,,UrbanSound8k//fold9\177620-3-0-20.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:53:10,True
177620-3-0-21.wav,/m/05tny_,,dog,,UrbanSound8k//fold9\177620-3-0-21.wav,UrbanSound8k,test,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:53:12,True
177620-3-0-25.wav,/m/05tny_,,dog,,UrbanSound8k//fold9\177620-3-0-25.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:53:12,True
177620-3-0-8.wav,/m/05tny_,,dog,,UrbanSound8k//fold9\177620-3-0-8.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:53:12,True
177621-0-0-0.wav,/C/ambient_noise_88e0ae0f,,ambient_noise,,UrbanSound8k//fold1\177621-0-0-0.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:40:12,False
177621-0-0-100.wav,/C/ambient_noise_88e0ae0f,,ambient_noise,,UrbanSound8k//fold1\177621-0-0-100.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:40:12,False
177621-0-0-104.wav,/C/ambient_noise_88e0ae0f,,ambient_noise,,UrbanSound8k//fold1\177621-0-0-104.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:40:12,False
177621-0-0-105.wav,/C/ambient_noise_88e0ae0f,,ambient_noise,,UrbanSound8k//fold1\177621-0-0-105.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:40:12,False
177621-0-0-109.wav,/C/ambient_noise_88e0ae0f,,ambient_noise,,UrbanSound8k//fold1\177621-0-0-109.wav,UrbanSound8k,train,indefinida,False,True,wav,4.0,48000,Stereo,24.0,2304000.0,1125.08,2020-02-04 18:40:12,False
