"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1470.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1470.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg21.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg21.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1903.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1903.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg32.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg32.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg292.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg292.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1864.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1864.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1751.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1751.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"INSANE CAR CRASHES COMPILATION   Best of USA & Canada Accidents - part 43 - Dashcam Lessons_seg27.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/INSANE CAR CRASHES COMPILATION   Best of USA & Canada Accidents - part 43 - Dashcam Lessons_seg27.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:50"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg103.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg103.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1888.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1888.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1689.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1689.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2073.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2073.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg626.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg626.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg723.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg723.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1438.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1438.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg399.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg399.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1564.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1564.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg10.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg10.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2079.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2079.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"hgfhons_seg21.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/hgfhons_seg21.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:17"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2031.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2031.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg38.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg38.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"INSANE CAR CRASHES COMPILATION   Best of USA & Canada Accidents - part 43 - Dashcam Lessons_seg207.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/INSANE CAR CRASHES COMPILATION   Best of USA & Canada Accidents - part 43 - Dashcam Lessons_seg207.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:50"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg24.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg24.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg215.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg215.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1366.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1366.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg26.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg26.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg23.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg23.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg489.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg489.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg318.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg318.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg143.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg143.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg415.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg415.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg451.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg451.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1639.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1639.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1861.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1861.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1063.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1063.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"hgfhons_seg174.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/hgfhons_seg174.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:17"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg352.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg352.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2051.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2051.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1937.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1937.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"hgfhons_seg94.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/hgfhons_seg94.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:17"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1880.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1880.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg336.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg336.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2060.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2060.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"hgfhons_seg171.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/hgfhons_seg171.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:17"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1787.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1787.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg11.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg11.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg313.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg313.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1204.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1204.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg142.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg142.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg722.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg722.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1887.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1887.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg508.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg508.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg276.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg276.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg569.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg569.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg14.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg14.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:14"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg118.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg118.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg31.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg31.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:36:56"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1450.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1450.wav","youtube","test","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
"🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1206.wav","/C/car_crash_cdd2e745","[""/C/car_crash_cdd2e745""]","car_crash","[""car_crash""]","/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1206.wav","youtube","train","","True","True","True","wav","5.0","16000","Mono","16","256000","156.29","2026-05-20 14:37:15"
