file,probable_crying,duration,peak,rms,centroid,zcr,kurtosis,attack_ratio
crying_processed\Hr_my17s6_g_seg277.wav,True,5.0,0.709442138671875,0.08058159053325653,3783.4316775559028,0.043955723614072496,14.448070526123047,0.151274174451828
crying_processed\Hr_my17s6_g_seg278.wav,True,5.0,0.7010498046875,0.071010060608387,3496.5533794205267,0.0433581256663113,16.458463668823242,0.19221718609333038
crying_processed\Hr_my17s6_g_seg279.wav,True,5.0,0.542755126953125,0.03736082464456558,3768.8333236413523,0.037122909448294245,52.57212448120117,0.2566101551055908
crying_processed\Hr_my17s6_g_seg28.wav,True,5.0,0.713348388671875,0.06255797296762466,3600.7394766474017,0.041787088552771856,29.73975372314453,2.8120834827423096
crying_processed\Hr_my17s6_g_seg280.wav,True,5.0,0.755462646484375,0.11556842923164368,3527.850897908142,0.045773504131130065,9.992735862731934,0.03095553256571293
crying_processed\Hr_my17s6_g_seg282.wav,True,5.0,0.71319580078125,0.10061823576688766,3897.8132533887683,0.047434076825692964,9.48213005065918,0.0010027859825640917
crying_processed\Hr_my17s6_g_seg283.wav,True,5.0,0.706085205078125,0.10674718767404556,3130.125001817731,0.04145913845948827,9.34466552734375,0.8017350435256958
crying_processed\Hr_my17s6_g_seg284.wav,True,5.0,0.538360595703125,0.053855717182159424,3920.8134310299806,0.04542993736673774,25.058597564697266,0.002037640428170562
crying_processed\Hr_my17s6_g_seg285.wav,True,5.0,0.745819091796875,0.10404834151268005,3207.3907344807867,0.039898512460021324,14.882335662841797,0.00044127798173576593
crying_processed\Hr_my17s6_g_seg286.wav,True,5.0,0.721832275390625,0.07951963692903519,4007.9733439800025,0.04778180803571429,15.449085235595703,0.0010759506840258837
crying_processed\Hr_my17s6_g_seg287.wav,True,5.0,0.69659423828125,0.07150620967149734,3342.7068439314476,0.04010881696428571,16.176610946655273,1.6184855699539185
crying_processed\Hr_my17s6_g_seg288.wav,True,5.0,0.542236328125,0.037495486438274384,3816.9045231652067,0.03954765791577825,50.101924896240234,0.15437725186347961
crying_processed\Hr_my17s6_g_seg289.wav,True,5.0,0.735748291015625,0.11575805395841599,3557.1387231426197,0.052567797174840086,10.05872917175293,3.1036243438720703
crying_processed\Hr_my17s6_g_seg29.wav,True,5.0,0.702239990234375,0.08757442235946655,3464.1719008254863,0.04369232242803838,11.274125099182129,3.329101085662842
crying_processed\Hr_my17s6_g_seg291.wav,True,5.0,0.6890869140625,0.10795726627111435,3774.6033867223637,0.04536538845948827,7.675273895263672,0.07014410942792892
crying_processed\Hr_my17s6_g_seg292.wav,True,5.0,0.703826904296875,0.09931366890668869,3271.492613989978,0.04078553937899787,11.642060279846191,0.15594133734703064
crying_processed\Hr_my17s6_g_seg293.wav,True,5.0,0.52362060546875,0.05389770120382309,3897.9861574669335,0.04490001166044776,25.140409469604492,2.809992790222168
crying_processed\Hr_my17s6_g_seg294.wav,True,5.0,0.7412109375,0.10415498912334442,3195.830926874063,0.039898512460021324,14.715946197509766,1.9004123210906982
crying_processed\Hr_my17s6_g_seg295.wav,True,5.0,0.702239990234375,0.08512668311595917,3885.6453111202068,0.04799003031716418,12.812276840209961,0.000483960029669106
crying_processed\Hr_my17s6_g_seg296.wav,True,5.0,0.705810546875,0.0648922547698021,3372.5058282604878,0.03970694796108742,19.549476623535156,0.8966395854949951
crying_processed\Hr_my17s6_g_seg297.wav,True,5.0,0.70758056640625,0.061885520815849304,3845.1126752646824,0.040110899187100216,45.40211486816406,0.003974663559347391
crying_processed\Hr_my17s6_g_seg298.wav,True,5.0,0.72686767578125,0.10432451963424683,3633.2841074648454,0.05715285181236674,11.543478965759277,4.788665771484375
crying_processed\Hr_my17s6_g_seg3.wav,True,5.0,0.705810546875,0.06110869348049164,3400.730157569045,0.03898129331023454,24.415895462036133,0.36997896432876587
crying_processed\Hr_my17s6_g_seg30.wav,True,5.0,0.705810546875,0.059015415608882904,3683.8442135517616,0.0398474980010661,27.928970336914062,4.078612804412842
crying_processed\Hr_my17s6_g_seg300.wav,True,5.0,0.690399169921875,0.1092667207121849,3598.9557022826007,0.04403484808102345,7.230956077575684,1.0278714895248413
crying_processed\Hr_my17s6_g_seg301.wav,True,5.0,0.70416259765625,0.09794861078262329,3451.928149615306,0.04261268989872068,12.48428726196289,0.0053584096021950245
crying_processed\Hr_my17s6_g_seg302.wav,True,5.0,0.5430908203125,0.053967494517564774,4047.4072783948486,0.046730285514392324,25.432756423950195,3.8890182971954346
crying_processed\Hr_my17s6_g_seg303.wav,True,5.0,0.748138427734375,0.10436587780714035,3188.183093989538,0.04150494736140725,14.900283813476562,2.5411713123321533
crying_processed\Hr_my17s6_g_seg304.wav,True,5.0,0.709442138671875,0.08915828168392181,3536.06645888878,0.044973930570362475,10.282220840454102,0.21453282237052917
crying_processed\Hr_my17s6_g_seg305.wav,True,5.0,0.7010498046875,0.05914275720715523,3626.896127945197,0.04009840585021322,28.53053092956543,0.0028905251529067755
crying_processed\Hr_my17s6_g_seg306.wav,True,5.0,0.713043212890625,0.10045861452817917,3578.0798128341057,0.0377871385261194,13.439289093017578,0.014317018911242485
crying_processed\Hr_my17s6_g_seg307.wav,True,5.0,0.755462646484375,0.06796581298112869,3915.597537673172,0.059598422507995734,32.18291091918945,4.8034563064575195
crying_processed\Hr_my17s6_g_seg308.wav,True,5.0,0.515411376953125,0.036388203501701355,4249.607200462111,0.05566302138859275,50.73667526245117,0.4412453770637512
crying_processed\Hr_my17s6_g_seg309.wav,True,5.0,0.71319580078125,0.10382044315338135,3600.7808538769705,0.045419526252665245,8.812385559082031,2.9161486625671387
crying_processed\Hr_my17s6_g_seg31.wav,True,5.0,0.72686767578125,0.12042739987373352,3257.3985365117583,0.03984437466684435,8.558080673217773,0.40902426838874817
crying_processed\Hr_my17s6_g_seg310.wav,True,5.0,0.706085205078125,0.10866986215114594,3295.3009106416307,0.04150286513859275,8.729409217834473,0.08388184010982513
crying_processed\Hr_my17s6_g_seg311.wav,True,5.0,0.745819091796875,0.07774815708398819,4080.248058239607,0.04544867737206823,34.44185256958008,0.0027073498349636793
crying_processed\Hr_my17s6_g_seg312.wav,True,5.0,0.715728759765625,0.07598304748535156,3300.786586089021,0.041510152918443496,19.937538146972656,2.3345835208892822
crying_processed\Hr_my17s6_g_seg313.wav,True,5.0,0.721832275390625,0.08743105828762054,3585.3092245774887,0.046726121068763324,11.28585147857666,0.18986746668815613
crying_processed\Hr_my17s6_g_seg314.wav,True,5.0,0.69659423828125,0.059250153601169586,3631.6181067659186,0.03846594316364606,28.529237747192383,0.006155399605631828
crying_processed\Hr_my17s6_g_seg315.wav,True,5.0,0.735748291015625,0.12067601084709167,3269.9809458505115,0.03673978045042644,8.542255401611328,0.3815217912197113
crying_processed\Hr_my17s6_g_seg317.wav,True,5.0,0.515716552734375,0.052262082695961,4187.153093193803,0.057923274253731345,18.343835830688477,0.004759346600621939
crying_processed\Hr_my17s6_g_seg318.wav,True,5.0,0.6890869140625,0.09622965008020401,3790.513499040381,0.04332481010127932,12.158761978149414,3.6104745864868164
crying_processed\Hr_my17s6_g_seg319.wav,True,5.0,0.703826904296875,0.10866554826498032,3106.254783175924,0.03970486573827292,8.705255508422852,1.6069072484970093
crying_processed\Hr_my17s6_g_seg320.wav,True,5.0,0.7412109375,0.08753811568021774,3997.3187282530494,0.047115496735074626,24.350811004638672,0.0010023097274824977
crying_processed\Hr_my17s6_g_seg321.wav,True,5.0,0.713348388671875,0.06459532678127289,3486.4518370079386,0.04108850279850746,26.59282112121582,2.845602512359619
crying_processed\Hr_my17s6_g_seg322.wav,True,5.0,0.702239990234375,0.08757004886865616,3504.8576839353263,0.044815681636460554,11.277144432067871,2.382044553756714
crying_processed\Hr_my17s6_g_seg323.wav,True,5.0,0.705810546875,0.05902073532342911,3647.508488923966,0.039587220149253734,27.916973114013672,1.4877985715866089
crying_processed\Hr_my17s6_g_seg324.wav,True,5.0,0.72686767578125,0.12042821198701859,3243.5935365855485,0.03810051305970149,8.55771541595459,0.377594918012619
crying_processed\Hr_my17s6_g_seg326.wav,True,5.0,0.690399169921875,0.08974369615316391,4041.3852955466928,0.05707268623400853,12.619415283203125,0.0019261190900579095
crying_processed\Hr_my17s6_g_seg327.wav,True,5.0,0.687835693359375,0.06428459286689758,3812.7166857085567,0.04604106976279318,23.241308212280273,2.549964427947998
crying_processed\Hr_my17s6_g_seg328.wav,True,5.0,0.70416259765625,0.10789000988006592,3312.143639554962,0.038684576559168446,9.124074935913086,3.1103217601776123
crying_processed\Hr_my17s6_g_seg329.wav,True,5.0,0.748138427734375,0.09534770250320435,3753.217444038894,0.04722377232142857,19.5078067779541,0.0007163924165070057
crying_processed\Hr_my17s6_g_seg33.wav,True,5.0,0.690399169921875,0.09700410813093185,3946.163748548748,0.05642303271588486,9.99829387664795,0.0016695607919245958
crying_processed\Hr_my17s6_g_seg330.wav,True,5.0,0.7218017578125,0.05755971744656563,3666.1235706841285,0.04257000433102345,26.665090560913086,1.6504772901535034
crying_processed\Hr_my17s6_g_seg331.wav,True,5.0,0.709442138671875,0.08419328182935715,3578.7967961909,0.042552305437100216,12.87949275970459,3.829941511154175
crying_processed\Hr_my17s6_g_seg332.wav,True,5.0,0.7010498046875,0.06812386959791183,3453.5189432377497,0.03779442630597015,19.77666664123535,3.644390821456909
crying_processed\Hr_my17s6_g_seg333.wav,True,5.0,0.755462646484375,0.11568212509155273,3513.5663896390124,0.04075951159381663,9.947574615478516,0.05175513029098511
crying_processed\Hr_my17s6_g_seg335.wav,True,5.0,0.71319580078125,0.1007133424282074,3907.0319618065973,0.05813670209221748,9.435482025146484,0.01094014011323452
crying_processed\Hr_my17s6_g_seg336.wav,True,5.0,0.699127197265625,0.07511170208454132,3712.867909904174,0.0433539612206823,22.31156349182129,0.002647057408466935
crying_processed\Hr_my17s6_g_seg337.wav,True,5.0,0.706085205078125,0.0895092785358429,3603.255024593278,0.03963615238539445,12.775066375732422,2.623086929321289
crying_processed\Hr_my17s6_g_seg338.wav,True,5.0,0.745819091796875,0.1004897803068161,3449.157894786912,0.04704366004797441,16.499902725219727,0.31825488805770874
crying_processed\Hr_my17s6_g_seg339.wav,True,5.0,0.721832275390625,0.08642961829900742,3657.0158165760145,0.043182177838486144,12.388229370117188,0.8924779295921326
crying_processed\Hr_my17s6_g_seg34.wav,True,5.0,0.70281982421875,0.0658111646771431,3802.1956721209926,0.04578183302238806,28.25792694091797,0.8678532838821411
crying_processed\Hr_my17s6_g_seg340.wav,True,5.0,0.69659423828125,0.06914929300546646,3544.4496002107635,0.04000158248933902,18.040342330932617,0.23630478978157043
crying_processed\Hr_my17s6_g_seg341.wav,True,5.0,0.542236328125,0.043360635638237,3617.704755130051,0.039956814698827295,34.20328903198242,1.3117399215698242
crying_processed\Hr_my17s6_g_seg342.wav,True,5.0,0.735748291015625,0.11535896360874176,3585.087158410237,0.03848884761460555,10.23629379272461,0.0006114697898738086
crying_processed\Hr_my17s6_g_seg344.wav,True,5.0,0.6890869140625,0.10073630511760712,3902.406144423674,0.05494257229477612,9.408228874206543,0.009092581458389759
crying_processed\Hr_my17s6_g_seg345.wav,True,5.0,0.703826904296875,0.09638253599405289,3473.1444551209574,0.04164966184701493,13.551176071166992,0.7874490022659302
crying_processed\Hr_my17s6_g_seg346.wav,True,5.0,0.527313232421875,0.06600545346736908,3778.4706620564307,0.04152681070095949,17.289505004882812,2.4096155166625977
crying_processed\Hr_my17s6_g_seg347.wav,True,5.0,0.7412109375,0.10399487614631653,3379.476553749419,0.04443463486140725,14.637950897216797,0.29949113726615906
crying_processed\Hr_my17s6_g_seg348.wav,True,5.0,0.702239990234375,0.08381929993629456,3649.8603226570367,0.043174890058635396,12.900426864624023,0.4845198094844818
crying_processed\Hr_my17s6_g_seg349.wav,True,5.0,0.705810546875,0.07075007259845734,3507.182138528451,0.04255855210554371,16.418140411376953,0.0014066599542275071
crying_processed\Hr_my17s6_g_seg35.wav,True,5.0,0.70416259765625,0.10042959451675415,3385.9734417503973,0.037721548507462684,10.435744285583496,2.827791690826416
crying_processed\Hr_my17s6_g_seg350.wav,True,5.0,0.53900146484375,0.03703823685646057,3765.7628540301193,0.040168160314498935,50.90395736694336,0.2435106635093689
crying_processed\Hr_my17s6_g_seg351.wav,True,5.0,0.72686767578125,0.1155887246131897,3565.7900375780423,0.04489897054904051,10.063462257385254,0.030875731259584427
crying_processed\Hr_my17s6_g_seg353.wav,True,5.0,0.690399169921875,0.1006866842508316,3871.8347477059506,0.04654392657249467,9.481996536254883,0.000925964443013072
crying_processed\Hr_my17s6_g_seg354.wav,True,5.0,0.70416259765625,0.10344327241182327,3265.44811422406,0.04292710554371002,10.415364265441895,0.8268645405769348
crying_processed\Hr_my17s6_g_seg355.wav,True,5.0,0.5430908203125,0.060067418962717056,3863.424831285855,0.044331564832089554,20.494510650634766,0.9575819373130798
crying_processed\Hr_my17s6_g_seg356.wav,True,5.0,0.748138427734375,0.10435546189546585,3241.7190839155182,0.040725154917377396,14.907489776611328,0.0006508135702461004
crying_processed\Hr_my17s6_g_seg357.wav,True,5.0,0.709442138671875,0.07937674224376678,3959.833568442387,0.046461678771321964,15.359029769897461,0.0028247740119695663
crying_processed\Hr_my17s6_g_seg358.wav,True,5.0,0.7010498046875,0.07141251116991043,3480.049916959559,0.0416933885261194,16.066978454589844,1.4374549388885498
crying_processed\Hr_my17s6_g_seg359.wav,True,5.0,0.542755126953125,0.037448152899742126,3789.399299193685,0.038803263259594885,51.84577941894531,0.17890919744968414
crying_processed\Hr_my17s6_g_seg36.wav,True,5.0,0.748138427734375,0.09547146409749985,3688.273950220689,0.04798170142590618,19.392900466918945,0.0007314800168387592
crying_processed\Hr_my17s6_g_seg37.wav,True,5.0,0.7218017578125,0.06902789324522018,3662.0194382201544,0.04319571228678038,20.432153701782227,2.2412705421447754
crying_processed\Hr_my17s6_g_seg38.wav,True,5.0,0.709442138671875,0.07560189068317413,3565.628601806919,0.0412155183901919,15.244020462036133,3.4591166973114014
crying_processed\Hr_my17s6_g_seg39.wav,True,5.0,0.7010498046875,0.06736592203378677,3541.9668517105642,0.03920409115138593,20.59515380859375,3.6148247718811035
crying_processed\Hr_my17s6_g_seg4.wav,True,5.0,0.7158203125,0.08260802924633026,3795.582938842843,0.039887060234541576,24.083921432495117,0.0006314817583188415
crying_processed\Hr_my17s6_g_seg40.wav,True,5.0,0.755462646484375,0.1156822070479393,3523.900719674367,0.039991171375266525,9.94737434387207,0.051774874329566956
crying_processed\Hr_my17s6_g_seg42.wav,True,5.0,0.71319580078125,0.1007213220000267,3893.132206066658,0.05782124533582089,9.431506156921387,0.010808697901666164
crying_processed\Hr_my17s6_g_seg43.wav,True,5.0,0.706085205078125,0.08846930414438248,3631.7246908603743,0.04292918776652452,16.622800827026367,0.0007959345239214599
crying_processed\Hr_my17s6_g_seg44.wav,True,5.0,0.701019287109375,0.07632139325141907,3708.682802480674,0.040360765924840086,15.160289764404297,2.9823379516601562
crying_processed\Hr_my17s6_g_seg45.wav,True,5.0,0.745819091796875,0.10048962384462357,3464.62518717477,0.04654080323827292,16.500015258789062,0.3191238343715668
crying_processed\Hr_my17s6_g_seg46.wav,True,5.0,0.721832275390625,0.08771904557943344,3556.943879870436,0.04322694562899787,11.622267723083496,0.8916997313499451
crying_processed\Hr_my17s6_g_seg47.wav,True,5.0,0.69659423828125,0.07039502263069153,3506.8063685190823,0.03954349347014925,17.280027389526367,0.0014557581162080169
crying_processed\Hr_my17s6_g_seg48.wav,True,5.0,0.542236328125,0.03850220516324043,3698.2257398912866,0.04136856176705757,45.918968200683594,0.5236036777496338
crying_processed\Hr_my17s6_g_seg49.wav,True,5.0,0.735748291015625,0.11569323390722275,3621.0033556174076,0.04148516624466951,10.088053703308105,0.030421985313296318
crying_processed\Hr_my17s6_g_seg5.wav,True,5.0,0.72686767578125,0.08881010860204697,3732.510331799623,0.057457897454690834,15.830343246459961,4.883885383605957
crying_processed\Hr_my17s6_g_seg51.wav,True,5.0,0.6890869140625,0.10064919292926788,3878.9550361675856,0.04976928971215352,9.450790405273438,0.0006707858992740512
crying_processed\Hr_my17s6_g_seg52.wav,True,5.0,0.703826904296875,0.09640580415725708,3461.6556145938357,0.04176938965884861,13.535394668579102,0.7896326780319214
crying_processed\Hr_my17s6_g_seg53.wav,True,5.0,0.527313232421875,0.06871826946735382,3712.971032563778,0.04139146621801706,14.898195266723633,2.2186849117279053
crying_processed\Hr_my17s6_g_seg54.wav,True,5.0,0.7412109375,0.10452231764793396,3316.708083417999,0.043486182369402986,14.465473175048828,0.12723270058631897
crying_processed\Hr_my17s6_g_seg55.wav,True,5.0,0.702239990234375,0.08090601861476898,3764.9731221418892,0.04405775253198294,14.486030578613281,0.15349818766117096
crying_processed\Hr_my17s6_g_seg56.wav,True,5.0,0.705810546875,0.07075072824954987,3497.3530700711635,0.04310825892857143,16.4178466796875,0.00213871942833066
crying_processed\Hr_my17s6_g_seg57.wav,True,5.0,0.53900146484375,0.037037938833236694,3776.3031932953745,0.03862939765458422,50.90586853027344,0.26620030403137207
crying_processed\Hr_my17s6_g_seg58.wav,True,5.0,0.72686767578125,0.11559418588876724,3525.030501950002,0.045132179504264396,10.06092643737793,0.03084556572139263
crying_processed\Hr_my17s6_g_seg60.wav,True,5.0,0.690399169921875,0.10068619251251221,3892.0776624376585,0.047895289179104475,9.482251167297363,0.001009445171803236
crying_processed\Hr_my17s6_g_seg61.wav,True,5.0,0.70416259765625,0.10672558844089508,3139.9402893147676,0.04124779284381663,9.337963104248047,0.7915946841239929
crying_processed\Hr_my17s6_g_seg62.wav,True,5.0,0.5430908203125,0.0540243498980999,3926.755276570366,0.04512593283582089,25.31568145751953,0.002132185036316514
crying_processed\Hr_my17s6_g_seg63.wav,True,5.0,0.748138427734375,0.1043638214468956,3217.6302953483837,0.03985062133528785,14.901742935180664,0.00045464118011295795
crying_processed\Hr_my17s6_g_seg64.wav,True,5.0,0.709442138671875,0.07936323434114456,4042.683487440319,0.048076442563965885,15.37132453918457,0.001146207912825048
crying_processed\Hr_my17s6_g_seg65.wav,True,5.0,0.7010498046875,0.07145921885967255,3363.536157221743,0.04010465251865672,16.017601013183594,1.601061463356018
crying_processed\Hr_my17s6_g_seg66.wav,True,5.0,0.542755126953125,0.03759092837572098,3799.2526278282066,0.03912080223880597,51.05655288696289,0.1540309488773346
crying_processed\Hr_my17s6_g_seg67.wav,True,5.0,0.755462646484375,0.11549467593431473,3566.88290534883,0.051882745868869935,10.024724006652832,3.0225744247436523
crying_processed\Hr_my17s6_g_seg69.wav,True,5.0,0.71319580078125,0.10770974308252335,3794.383951564373,0.045093658382196165,7.780157089233398,0.011510026641190052
crying_processed\Hr_my17s6_g_seg7.wav,True,5.0,0.690399169921875,0.10926572978496552,3611.191561030184,0.04515508395522388,7.231325149536133,1.1186590194702148
crying_processed\Hr_my17s6_g_seg70.wav,True,5.0,0.706085205078125,0.09958560764789581,3238.3549570288956,0.04102811833688699,11.553131103515625,0.18035836517810822
crying_processed\Hr_my17s6_g_seg71.wav,True,5.0,0.538360595703125,0.053854551166296005,3963.1861072229217,0.04564232409381663,25.061038970947266,2.8756699562072754
crying_processed\Hr_my17s6_g_seg72.wav,True,5.0,0.745819091796875,0.10405036062002182,3208.7517129717016,0.04047424706823028,14.880859375,2.318122625350952
crying_processed\Hr_my17s6_g_seg73.wav,True,5.0,0.721832275390625,0.08586746454238892,3813.3115047488645,0.0480410447761194,12.251465797424316,0.0004945892142131925
crying_processed\Hr_my17s6_g_seg74.wav,True,5.0,0.69659423828125,0.06407105177640915,3366.1875778600743,0.039076034448294245,21.345449447631836,0.7457550168037415
crying_processed\Hr_my17s6_g_seg75.wav,True,5.0,0.724090576171875,0.07585367560386658,3821.4580135020246,0.039175981143390194,30.47341537475586,0.0008438839577138424
crying_processed\Hr_my17s6_g_seg76.wav,True,5.0,0.735748291015625,0.09492271393537521,3662.015168021033,0.05759844749466951,13.520889282226562,4.895798206329346
crying_processed\Hr_my17s6_g_seg78.wav,True,5.0,0.6890869140625,0.10932683199644089,3604.759202529713,0.04392865471748401,7.213171005249023,1.0729418992996216
crying_processed\Hr_my17s6_g_seg79.wav,True,5.0,0.703826904296875,0.09780240803956985,3405.328527079724,0.04120823061034115,12.470207214355469,0.005401818081736565
crying_processed\Hr_my17s6_g_seg8.wav,True,5.0,0.70416259765625,0.10549131780862808,3335.5250234216064,0.040690798240938165,9.874326705932617,0.004624414257705212
crying_processed\Hr_my17s6_g_seg80.wav,True,5.0,0.52362060546875,0.05389511585235596,4002.1345625392873,0.047234183435501065,25.14577865600586,3.8782126903533936
crying_processed\Hr_my17s6_g_seg81.wav,True,5.0,0.7412109375,0.10415459424257278,3186.3706631514397,0.0411186950293177,14.716217041015625,2.5282089710235596
crying_processed\Hr_my17s6_g_seg82.wav,True,5.0,0.702239990234375,0.08944834023714066,3552.4060820285868,0.04488127165511727,10.358491897583008,0.20979376137256622
crying_processed\Hr_my17s6_g_seg83.wav,True,5.0,0.705810546875,0.058812111616134644,3610.2333947381726,0.04058044043176972,28.34886360168457,0.0025244434364140034
crying_processed\Hr_my17s6_g_seg84.wav,True,5.0,0.7158203125,0.0985647588968277,3610.372642159923,0.03830248867270789,14.290563583374023,0.014198800548911095
crying_processed\Hr_my17s6_g_seg85.wav,True,5.0,0.72686767578125,0.07068853825330734,3896.377879892331,0.059599463619402986,29.06993865966797,4.818761825561523
crying_processed\Hr_my17s6_g_seg87.wav,True,5.0,0.690399169921875,0.10623164474964142,3568.9076602705536,0.04559130963486141,8.165360450744629,2.804738998413086
crying_processed\Hr_my17s6_g_seg88.wav,True,5.0,0.70416259765625,0.10883578658103943,3314.319892742628,0.04070537380063966,8.728574752807617,0.07830830663442612
crying_processed\Hr_my17s6_g_seg89.wav,True,5.0,0.748138427734375,0.07752168923616409,4107.582554581496,0.04563607742537314,35.78081130981445,0.004642107058316469
crying_processed\Hr_my17s6_g_seg9.wav,True,5.0,0.647552490234375,0.041789259761571884,4119.807931808689,0.04729456789712153,41.98603439331055,2.0930392742156982
crying_processed\Hr_my17s6_g_seg90.wav,True,5.0,0.7218017578125,0.07663032412528992,3314.5233542250694,0.041666319629530914,19.037303924560547,1.6780098676681519
crying_processed\Hr_my17s6_g_seg91.wav,True,5.0,0.709442138671875,0.08724706619977951,3589.349654358731,0.04777139692164179,11.208502769470215,0.07148692011833191
crying_processed\Hr_my17s6_g_seg92.wav,True,5.0,0.7010498046875,0.05914340913295746,3655.0258353195013,0.03771321961620469,28.529216766357422,0.006089812144637108
crying_processed\Hr_my17s6_g_seg93.wav,True,5.0,0.755462646484375,0.12052461504936218,3238.2984693663634,0.03648158482142857,8.485320091247559,0.3708624243736267
crying_processed\Hr_my17s6_g_seg95.wav,True,5.0,0.515411376953125,0.05201926454901695,4174.681791457594,0.057669243070362475,18.705976486206055,0.002880742074921727
crying_processed\Hr_my17s6_g_seg96.wav,True,5.0,0.71319580078125,0.0963423103094101,3777.6936241800495,0.04357467683901919,12.12421703338623,3.6105897426605225
crying_processed\Hr_my17s6_g_seg97.wav,True,5.0,0.706085205078125,0.10867723822593689,3171.794170380409,0.041263409514925374,8.726207733154297,1.590266227722168
crying_processed\Hr_my17s6_g_seg98.wav,True,5.0,0.745819091796875,0.08739489316940308,3942.7714413202502,0.04679587553304904,24.567134857177734,0.0010035163722932339
crying_processed\Hr_my17s6_g_seg99.wav,True,5.0,0.715728759765625,0.0646413266658783,3536.7421673909084,0.041417494003198295,27.039960861206055,2.8769142627716064
crying_processed\IesCkkvRiUg_seg0.wav,True,5.0,0.60479736328125,0.03858776018023491,3829.637184424574,0.0629143623400853,44.36606216430664,0.25906285643577576
crying_processed\IesCkkvRiUg_seg1.wav,True,5.0,0.66680908203125,0.06937121599912643,3721.387901229736,0.062113747667910446,16.753185272216797,1.89094078540802
crying_processed\IesCkkvRiUg_seg10.wav,True,5.0,0.590850830078125,0.040132004767656326,3688.104358598506,0.061810784248400856,40.45888137817383,0.25418946146965027
crying_processed\IesCkkvRiUg_seg100.wav,True,5.0,0.61309814453125,0.0413929782807827,3340.852111051963,0.06412205157249468,35.483341217041016,1.4523510932922363
crying_processed\IesCkkvRiUg_seg101.wav,True,5.0,0.633453369140625,0.0487060509622097,3543.6620264521985,0.04721023787313433,33.016761779785156,0.228172168135643
crying_processed\IesCkkvRiUg_seg102.wav,True,5.0,0.59967041015625,0.04948023334145546,3527.164679738947,0.07224272054904052,27.824182510375977,1.973334789276123
crying_processed\IesCkkvRiUg_seg103.wav,True,5.0,0.626129150390625,0.050279561430215836,4022.9167116022577,0.053877515325159914,31.399551391601562,0.10145877301692963
crying_processed\IesCkkvRiUg_seg104.wav,True,5.0,0.652374267578125,0.07509605586528778,3298.665578336568,0.05046683435501066,13.178075790405273,2.460033655166626
crying_processed\IesCkkvRiUg_seg105.wav,True,5.0,0.611083984375,0.040191151201725006,3401.559247339693,0.06418243603411514,37.346435546875,1.1371756792068481
crying_processed\IesCkkvRiUg_seg106.wav,True,5.0,0.6376953125,0.048180192708969116,3631.225709073368,0.05002227978411514,35.23756408691406,0.13015110790729523
crying_processed\IesCkkvRiUg_seg107.wav,True,5.0,0.647125244140625,0.055149778723716736,3749.3532996641866,0.06109137626599147,25.30765151977539,0.014167453162372112
crying_processed\IesCkkvRiUg_seg108.wav,True,5.0,0.64935302734375,0.061055876314640045,3674.7456384280176,0.06315485907515991,23.461332321166992,1.0240020751953125
crying_processed\IesCkkvRiUg_seg109.wav,True,5.0,0.60870361328125,0.05670122429728508,3507.11748799388,0.05225338152985075,19.463768005371094,0.5519228577613831
crying_processed\IesCkkvRiUg_seg11.wav,True,5.0,0.61834716796875,0.061814967542886734,3567.1987077487684,0.06437712386727079,18.88727378845215,1.6925514936447144
crying_processed\IesCkkvRiUg_seg110.wav,True,5.0,0.61907958984375,0.03625555709004402,3507.8195104547963,0.05318101179371002,45.68586349487305,2.518789768218994
crying_processed\IesCkkvRiUg_seg111.wav,True,5.0,0.63800048828125,0.057521313428878784,3428.1908223800083,0.05928608908582089,23.533632278442383,2.6824285984039307
crying_processed\IesCkkvRiUg_seg112.wav,True,5.0,0.620208740234375,0.0589904859662056,3700.9890403833597,0.06247709554904051,22.012617111206055,0.018386563286185265
crying_processed\IesCkkvRiUg_seg113.wav,True,5.0,0.698760986328125,0.05910023674368858,3753.8594533896176,0.06357859141791045,25.70970916748047,0.5001570582389832
crying_processed\IesCkkvRiUg_seg114.wav,True,5.0,0.623931884765625,0.05494872108101845,3637.6132401323775,0.047238347881130065,20.682859420776367,0.3318982720375061
crying_processed\IesCkkvRiUg_seg115.wav,True,5.0,0.619384765625,0.04510775953531265,3360.447750124278,0.055342359075159914,35.70911407470703,2.12117338180542
crying_processed\IesCkkvRiUg_seg116.wav,True,5.0,0.62847900390625,0.040859155356884,3648.530603242079,0.060167910447761194,46.87328338623047,4.236887454986572
crying_processed\IesCkkvRiUg_seg117.wav,True,5.0,0.611480712890625,0.06182001903653145,3613.2410277184936,0.06325376465884862,18.494598388671875,1.6835756301879883
crying_processed\IesCkkvRiUg_seg118.wav,True,5.0,0.64642333984375,0.057279322296381,3750.1654652139573,0.057288196295309166,27.536327362060547,0.12182705849409103
crying_processed\IesCkkvRiUg_seg119.wav,True,5.0,0.624114990234375,0.06094050779938698,3479.961508837053,0.05047412213486141,17.892791748046875,0.22314810752868652
crying_processed\IesCkkvRiUg_seg12.wav,True,5.0,0.665771484375,0.057456377893686295,3767.112371255912,0.0567374483608742,27.462793350219727,0.12298315018415451
crying_processed\IesCkkvRiUg_seg120.wav,True,5.0,0.63067626953125,0.050701506435871124,3411.10089136487,0.05645947161513859,29.893146514892578,0.10803727805614471
